id,client_folder_name,analysis_area,MIN_longitude,MAX_longitude,MIN_latitude,MAX_latitude
1686,AU_project,au_539,125,125.5,-20.5,-20
1687,AU_project,au_540,125.5,126,-20.5,-20
1688,AU_project,au_541,126,126.5,-20.5,-20
1689,AU_project,au_542,126.5,127,-20.5,-20
1690,AU_project,au_543,127,127.5,-20.5,-20
1691,AU_project,au_544,127.5,128,-20.5,-20
1692,AU_project,au_545,128,128.5,-20.5,-20
1693,AU_project,au_546,128.5,129,-20.5,-20
1694,AU_project,au_547,129,129.5,-20.5,-20
1695,AU_project,au_548,129.5,130,-20.5,-20
1696,AU_project,au_549,130,130.5,-20.5,-20
1697,AU_project,au_550,130.5,131,-20.5,-20
1698,AU_project,au_551,131,131.5,-20.5,-20
1699,AU_project,au_552,131.5,132,-20.5,-20
1700,AU_project,au_553,132,132.5,-20.5,-20
1701,AU_project,au_554,132.5,133,-20.5,-20
1702,AU_project,au_555,133,133.5,-20.5,-20
1703,AU_project,au_556,133.5,134,-20.5,-20
1704,AU_project,au_557,134,134.5,-20.5,-20
1705,AU_project,au_558,134.5,135,-20.5,-20
1706,AU_project,au_559,135,135.5,-20.5,-20
1707,AU_project,au_560,135.5,136,-20.5,-20
1708,AU_project,au_561,136,136.5,-20.5,-20
1709,AU_project,au_562,136.5,137,-20.5,-20
1710,AU_project,au_563,137,137.5,-20.5,-20
1711,AU_project,au_564,137.5,138,-20.5,-20
1712,AU_project,au_565,138,138.5,-20.5,-20
1713,AU_project,au_566,138.5,139,-20.5,-20
1714,AU_project,au_567,139,139.5,-20.5,-20
1715,AU_project,au_568,139.5,140,-20.5,-20
1716,AU_project,au_569,140,140.5,-20.5,-20
1717,AU_project,au_570,140.5,141,-20.5,-20
1718,AU_project,au_571,141,141.5,-20.5,-20
1719,AU_project,au_572,141.5,142,-20.5,-20
1720,AU_project,au_573,142,142.5,-20.5,-20
1721,AU_project,au_574,142.5,143,-20.5,-20
1722,AU_project,au_575,143,143.5,-20.5,-20
1723,AU_project,au_576,143.5,144,-20.5,-20
1724,AU_project,au_577,144,144.5,-20.5,-20
1725,AU_project,au_578,144.5,145,-20.5,-20
1726,AU_project,au_579,145,145.5,-20.5,-20
1727,AU_project,au_580,145.5,146,-20.5,-20
1728,AU_project,au_581,146,146.5,-20.5,-20
1729,AU_project,au_582,146.5,147,-20.5,-20
1730,AU_project,au_583,147,147.5,-20.5,-20
1731,AU_project,au_584,147.5,148,-20.5,-20
1732,AU_project,au_585,148,148.5,-20.5,-20
1752,AU_project,au_586,116.5,117,-21,-20.5
1753,AU_project,au_587,117,117.5,-21,-20.5
1754,AU_project,au_588,117.5,118,-21,-20.5
1755,AU_project,au_589,118,118.5,-21,-20.5
1756,AU_project,au_590,118.5,119,-21,-20.5
1757,AU_project,au_591,119,119.5,-21,-20.5
1758,AU_project,au_592,119.5,120,-21,-20.5
1759,AU_project,au_593,120,120.5,-21,-20.5
1760,AU_project,au_594,120.5,121,-21,-20.5
1761,AU_project,au_595,121,121.5,-21,-20.5
1762,AU_project,au_596,121.5,122,-21,-20.5
1763,AU_project,au_597,122,122.5,-21,-20.5
1764,AU_project,au_598,122.5,123,-21,-20.5
1765,AU_project,au_599,123,123.5,-21,-20.5
1766,AU_project,au_600,123.5,124,-21,-20.5
1767,AU_project,au_601,124,124.5,-21,-20.5
1768,AU_project,au_602,124.5,125,-21,-20.5
1769,AU_project,au_603,125,125.5,-21,-20.5
1770,AU_project,au_604,125.5,126,-21,-20.5
1771,AU_project,au_605,126,126.5,-21,-20.5
1772,AU_project,au_606,126.5,127,-21,-20.5
1773,AU_project,au_607,127,127.5,-21,-20.5
1774,AU_project,au_608,127.5,128,-21,-20.5
1775,AU_project,au_609,128,128.5,-21,-20.5
1776,AU_project,au_610,128.5,129,-21,-20.5
1777,AU_project,au_611,129,129.5,-21,-20.5
1778,AU_project,au_612,129.5,130,-21,-20.5
1779,AU_project,au_613,130,130.5,-21,-20.5
1780,AU_project,au_614,130.5,131,-21,-20.5
1781,AU_project,au_615,131,131.5,-21,-20.5
1782,AU_project,au_616,131.5,132,-21,-20.5
1783,AU_project,au_617,132,132.5,-21,-20.5
1784,AU_project,au_618,132.5,133,-21,-20.5
1785,AU_project,au_619,133,133.5,-21,-20.5
1786,AU_project,au_620,133.5,134,-21,-20.5
1787,AU_project,au_621,134,134.5,-21,-20.5
1788,AU_project,au_622,134.5,135,-21,-20.5
1789,AU_project,au_623,135,135.5,-21,-20.5
1790,AU_project,au_624,135.5,136,-21,-20.5
1791,AU_project,au_625,136,136.5,-21,-20.5
1792,AU_project,au_626,136.5,137,-21,-20.5
1793,AU_project,au_627,137,137.5,-21,-20.5
1794,AU_project,au_628,137.5,138,-21,-20.5
1795,AU_project,au_629,138,138.5,-21,-20.5
1796,AU_project,au_630,138.5,139,-21,-20.5
1797,AU_project,au_631,139,139.5,-21,-20.5
1798,AU_project,au_632,139.5,140,-21,-20.5
1799,AU_project,au_633,140,140.5,-21,-20.5
1800,AU_project,au_634,140.5,141,-21,-20.5
1801,AU_project,au_635,141,141.5,-21,-20.5
1802,AU_project,au_636,141.5,142,-21,-20.5
1803,AU_project,au_637,142,142.5,-21,-20.5
1804,AU_project,au_638,142.5,143,-21,-20.5
1805,AU_project,au_639,143,143.5,-21,-20.5
1806,AU_project,au_640,143.5,144,-21,-20.5
1807,AU_project,au_641,144,144.5,-21,-20.5
1808,AU_project,au_642,144.5,145,-21,-20.5
1809,AU_project,au_643,145,145.5,-21,-20.5
1810,AU_project,au_644,145.5,146,-21,-20.5
1811,AU_project,au_645,146,146.5,-21,-20.5
1812,AU_project,au_646,146.5,147,-21,-20.5
1813,AU_project,au_647,147,147.5,-21,-20.5
1814,AU_project,au_648,147.5,148,-21,-20.5
1815,AU_project,au_649,148,148.5,-21,-20.5
1816,AU_project,au_650,148.5,149,-21,-20.5
1834,AU_project,au_651,116,116.5,-21.5,-21
1835,AU_project,au_652,116.5,117,-21.5,-21
1836,AU_project,au_653,117,117.5,-21.5,-21
1837,AU_project,au_654,117.5,118,-21.5,-21
1838,AU_project,au_655,118,118.5,-21.5,-21
1839,AU_project,au_656,118.5,119,-21.5,-21
1840,AU_project,au_657,119,119.5,-21.5,-21
1841,AU_project,au_658,119.5,120,-21.5,-21
1842,AU_project,au_659,120,120.5,-21.5,-21
1843,AU_project,au_660,120.5,121,-21.5,-21
1844,AU_project,au_661,121,121.5,-21.5,-21
1845,AU_project,au_662,121.5,122,-21.5,-21
1846,AU_project,au_663,122,122.5,-21.5,-21
1847,AU_project,au_664,122.5,123,-21.5,-21
1848,AU_project,au_665,123,123.5,-21.5,-21
1849,AU_project,au_666,123.5,124,-21.5,-21
1850,AU_project,au_667,124,124.5,-21.5,-21
1851,AU_project,au_668,124.5,125,-21.5,-21
1852,AU_project,au_669,125,125.5,-21.5,-21
1853,AU_project,au_670,125.5,126,-21.5,-21
1854,AU_project,au_671,126,126.5,-21.5,-21
1855,AU_project,au_672,126.5,127,-21.5,-21
1856,AU_project,au_673,127,127.5,-21.5,-21
1857,AU_project,au_674,127.5,128,-21.5,-21
1858,AU_project,au_675,128,128.5,-21.5,-21
1859,AU_project,au_676,128.5,129,-21.5,-21
1860,AU_project,au_677,129,129.5,-21.5,-21
1861,AU_project,au_678,129.5,130,-21.5,-21
1862,AU_project,au_679,130,130.5,-21.5,-21
1863,AU_project,au_680,130.5,131,-21.5,-21
1864,AU_project,au_681,131,131.5,-21.5,-21
1865,AU_project,au_682,131.5,132,-21.5,-21
1866,AU_project,au_683,132,132.5,-21.5,-21
1867,AU_project,au_684,132.5,133,-21.5,-21
1868,AU_project,au_685,133,133.5,-21.5,-21
1869,AU_project,au_686,133.5,134,-21.5,-21
1870,AU_project,au_687,134,134.5,-21.5,-21
1871,AU_project,au_688,134.5,135,-21.5,-21
1872,AU_project,au_689,135,135.5,-21.5,-21
1873,AU_project,au_690,135.5,136,-21.5,-21
1874,AU_project,au_691,136,136.5,-21.5,-21
1875,AU_project,au_692,136.5,137,-21.5,-21
1876,AU_project,au_693,137,137.5,-21.5,-21
1877,AU_project,au_694,137.5,138,-21.5,-21
1878,AU_project,au_695,138,138.5,-21.5,-21
1879,AU_project,au_696,138.5,139,-21.5,-21
1880,AU_project,au_697,139,139.5,-21.5,-21
1881,AU_project,au_698,139.5,140,-21.5,-21
1882,AU_project,au_699,140,140.5,-21.5,-21
1883,AU_project,au_700,140.5,141,-21.5,-21
1884,AU_project,au_701,141,141.5,-21.5,-21
1885,AU_project,au_702,141.5,142,-21.5,-21
1886,AU_project,au_703,142,142.5,-21.5,-21
1887,AU_project,au_704,142.5,143,-21.5,-21
1888,AU_project,au_705,143,143.5,-21.5,-21
1889,AU_project,au_706,143.5,144,-21.5,-21
1890,AU_project,au_707,144,144.5,-21.5,-21
1891,AU_project,au_708,144.5,145,-21.5,-21
1892,AU_project,au_709,145,145.5,-21.5,-21
1893,AU_project,au_710,145.5,146,-21.5,-21
1894,AU_project,au_711,146,146.5,-21.5,-21
1895,AU_project,au_712,146.5,147,-21.5,-21
1896,AU_project,au_713,147,147.5,-21.5,-21
1897,AU_project,au_714,147.5,148,-21.5,-21
1898,AU_project,au_715,148,148.5,-21.5,-21
1899,AU_project,au_716,148.5,149,-21.5,-21
1913,AU_project,au_717,114,114.5,-22,-21.5
1914,AU_project,au_718,114.5,115,-22,-21.5
1915,AU_project,au_719,115,115.5,-22,-21.5
1916,AU_project,au_720,115.5,116,-22,-21.5
1917,AU_project,au_721,116,116.5,-22,-21.5
1918,AU_project,au_722,116.5,117,-22,-21.5
1919,AU_project,au_723,117,117.5,-22,-21.5
1920,AU_project,au_724,117.5,118,-22,-21.5
1921,AU_project,au_725,118,118.5,-22,-21.5
1922,AU_project,au_726,118.5,119,-22,-21.5
1923,AU_project,au_727,119,119.5,-22,-21.5
1924,AU_project,au_728,119.5,120,-22,-21.5
1925,AU_project,au_729,120,120.5,-22,-21.5
1926,AU_project,au_730,120.5,121,-22,-21.5
1927,AU_project,au_731,121,121.5,-22,-21.5
1928,AU_project,au_732,121.5,122,-22,-21.5
1929,AU_project,au_733,122,122.5,-22,-21.5
1930,AU_project,au_734,122.5,123,-22,-21.5
1931,AU_project,au_735,123,123.5,-22,-21.5
1932,AU_project,au_736,123.5,124,-22,-21.5
1933,AU_project,au_737,124,124.5,-22,-21.5
1934,AU_project,au_738,124.5,125,-22,-21.5
1935,AU_project,au_739,125,125.5,-22,-21.5
1936,AU_project,au_740,125.5,126,-22,-21.5
1937,AU_project,au_741,126,126.5,-22,-21.5
1938,AU_project,au_742,126.5,127,-22,-21.5
1939,AU_project,au_743,127,127.5,-22,-21.5
1940,AU_project,au_744,127.5,128,-22,-21.5
1941,AU_project,au_745,128,128.5,-22,-21.5
1942,AU_project,au_746,128.5,129,-22,-21.5
1943,AU_project,au_747,129,129.5,-22,-21.5
1944,AU_project,au_748,129.5,130,-22,-21.5
1945,AU_project,au_749,130,130.5,-22,-21.5
1946,AU_project,au_750,130.5,131,-22,-21.5
1947,AU_project,au_751,131,131.5,-22,-21.5
1948,AU_project,au_752,131.5,132,-22,-21.5
1949,AU_project,au_753,132,132.5,-22,-21.5
1950,AU_project,au_754,132.5,133,-22,-21.5
1951,AU_project,au_755,133,133.5,-22,-21.5
1952,AU_project,au_756,133.5,134,-22,-21.5
1953,AU_project,au_757,134,134.5,-22,-21.5
1954,AU_project,au_758,134.5,135,-22,-21.5
1955,AU_project,au_759,135,135.5,-22,-21.5
1956,AU_project,au_760,135.5,136,-22,-21.5
1957,AU_project,au_761,136,136.5,-22,-21.5
1958,AU_project,au_762,136.5,137,-22,-21.5
1959,AU_project,au_763,137,137.5,-22,-21.5
1960,AU_project,au_764,137.5,138,-22,-21.5
1961,AU_project,au_765,138,138.5,-22,-21.5
1962,AU_project,au_766,138.5,139,-22,-21.5
1963,AU_project,au_767,139,139.5,-22,-21.5
1964,AU_project,au_768,139.5,140,-22,-21.5
1965,AU_project,au_769,140,140.5,-22,-21.5
1966,AU_project,au_770,140.5,141,-22,-21.5
1967,AU_project,au_771,141,141.5,-22,-21.5
1968,AU_project,au_772,141.5,142,-22,-21.5
1969,AU_project,au_773,142,142.5,-22,-21.5
1970,AU_project,au_774,142.5,143,-22,-21.5
1971,AU_project,au_775,143,143.5,-22,-21.5
1972,AU_project,au_776,143.5,144,-22,-21.5
1973,AU_project,au_777,144,144.5,-22,-21.5
1974,AU_project,au_778,144.5,145,-22,-21.5
1975,AU_project,au_779,145,145.5,-22,-21.5
1976,AU_project,au_780,145.5,146,-22,-21.5
1977,AU_project,au_781,146,146.5,-22,-21.5
1978,AU_project,au_782,146.5,147,-22,-21.5
1979,AU_project,au_783,147,147.5,-22,-21.5
1980,AU_project,au_784,147.5,148,-22,-21.5
1981,AU_project,au_785,148,148.5,-22,-21.5
1982,AU_project,au_786,148.5,149,-22,-21.5
1983,AU_project,au_787,149,149.5,-22,-21.5
1995,AU_project,au_788,113.5,114,-22.5,-22
1996,AU_project,au_789,114,114.5,-22.5,-22
1997,AU_project,au_790,114.5,115,-22.5,-22
1998,AU_project,au_791,115,115.5,-22.5,-22
1999,AU_project,au_792,115.5,116,-22.5,-22
2000,AU_project,au_793,116,116.5,-22.5,-22
2001,AU_project,au_794,116.5,117,-22.5,-22
2002,AU_project,au_795,117,117.5,-22.5,-22
2003,AU_project,au_796,117.5,118,-22.5,-22
2004,AU_project,au_797,118,118.5,-22.5,-22
2005,AU_project,au_798,118.5,119,-22.5,-22
2006,AU_project,au_799,119,119.5,-22.5,-22
2007,AU_project,au_800,119.5,120,-22.5,-22
2008,AU_project,au_801,120,120.5,-22.5,-22
2009,AU_project,au_802,120.5,121,-22.5,-22
2010,AU_project,au_803,121,121.5,-22.5,-22
2011,AU_project,au_804,121.5,122,-22.5,-22
2012,AU_project,au_805,122,122.5,-22.5,-22
2013,AU_project,au_806,122.5,123,-22.5,-22
2014,AU_project,au_807,123,123.5,-22.5,-22
2015,AU_project,au_808,123.5,124,-22.5,-22
2016,AU_project,au_809,124,124.5,-22.5,-22
2017,AU_project,au_810,124.5,125,-22.5,-22
2018,AU_project,au_811,125,125.5,-22.5,-22
2019,AU_project,au_812,125.5,126,-22.5,-22
2020,AU_project,au_813,126,126.5,-22.5,-22
2021,AU_project,au_814,126.5,127,-22.5,-22
2022,AU_project,au_815,127,127.5,-22.5,-22
2023,AU_project,au_816,127.5,128,-22.5,-22
2024,AU_project,au_817,128,128.5,-22.5,-22
2025,AU_project,au_818,128.5,129,-22.5,-22
2026,AU_project,au_819,129,129.5,-22.5,-22
2027,AU_project,au_820,129.5,130,-22.5,-22
2028,AU_project,au_821,130,130.5,-22.5,-22
2029,AU_project,au_822,130.5,131,-22.5,-22
2030,AU_project,au_823,131,131.5,-22.5,-22
2031,AU_project,au_824,131.5,132,-22.5,-22
2032,AU_project,au_825,132,132.5,-22.5,-22
2033,AU_project,au_826,132.5,133,-22.5,-22
2034,AU_project,au_827,133,133.5,-22.5,-22
2035,AU_project,au_828,133.5,134,-22.5,-22
2036,AU_project,au_829,134,134.5,-22.5,-22
2037,AU_project,au_830,134.5,135,-22.5,-22
2038,AU_project,au_831,135,135.5,-22.5,-22
2039,AU_project,au_832,135.5,136,-22.5,-22
2040,AU_project,au_833,136,136.5,-22.5,-22
2041,AU_project,au_834,136.5,137,-22.5,-22
2042,AU_project,au_835,137,137.5,-22.5,-22
2043,AU_project,au_836,137.5,138,-22.5,-22
2044,AU_project,au_837,138,138.5,-22.5,-22
2045,AU_project,au_838,138.5,139,-22.5,-22
2046,AU_project,au_839,139,139.5,-22.5,-22
2047,AU_project,au_840,139.5,140,-22.5,-22
2048,AU_project,au_841,140,140.5,-22.5,-22
2049,AU_project,au_842,140.5,141,-22.5,-22
2050,AU_project,au_843,141,141.5,-22.5,-22
2051,AU_project,au_844,141.5,142,-22.5,-22
2052,AU_project,au_845,142,142.5,-22.5,-22
2053,AU_project,au_846,142.5,143,-22.5,-22
2054,AU_project,au_847,143,143.5,-22.5,-22
2055,AU_project,au_848,143.5,144,-22.5,-22
2056,AU_project,au_849,144,144.5,-22.5,-22
2057,AU_project,au_850,144.5,145,-22.5,-22
2058,AU_project,au_851,145,145.5,-22.5,-22
2059,AU_project,au_852,145.5,146,-22.5,-22
2060,AU_project,au_853,146,146.5,-22.5,-22
2061,AU_project,au_854,146.5,147,-22.5,-22
2062,AU_project,au_855,147,147.5,-22.5,-22
2063,AU_project,au_856,147.5,148,-22.5,-22
2064,AU_project,au_857,148,148.5,-22.5,-22
2065,AU_project,au_858,148.5,149,-22.5,-22
2066,AU_project,au_859,149,149.5,-22.5,-22
2067,AU_project,au_860,149.5,150,-22.5,-22
2078,AU_project,au_861,113.5,114,-23,-22.5
2079,AU_project,au_862,114,114.5,-23,-22.5
2080,AU_project,au_863,114.5,115,-23,-22.5
2081,AU_project,au_864,115,115.5,-23,-22.5
2082,AU_project,au_865,115.5,116,-23,-22.5
2083,AU_project,au_866,116,116.5,-23,-22.5
2084,AU_project,au_867,116.5,117,-23,-22.5
2085,AU_project,au_868,117,117.5,-23,-22.5
2086,AU_project,au_869,117.5,118,-23,-22.5
2087,AU_project,au_870,118,118.5,-23,-22.5
2088,AU_project,au_871,118.5,119,-23,-22.5
2089,AU_project,au_872,119,119.5,-23,-22.5
2090,AU_project,au_873,119.5,120,-23,-22.5
2091,AU_project,au_874,120,120.5,-23,-22.5
2092,AU_project,au_875,120.5,121,-23,-22.5
2093,AU_project,au_876,121,121.5,-23,-22.5
2094,AU_project,au_877,121.5,122,-23,-22.5
2095,AU_project,au_878,122,122.5,-23,-22.5
2096,AU_project,au_879,122.5,123,-23,-22.5
2097,AU_project,au_880,123,123.5,-23,-22.5
2098,AU_project,au_881,123.5,124,-23,-22.5
2099,AU_project,au_882,124,124.5,-23,-22.5
2100,AU_project,au_883,124.5,125,-23,-22.5
2101,AU_project,au_884,125,125.5,-23,-22.5
2102,AU_project,au_885,125.5,126,-23,-22.5
2103,AU_project,au_886,126,126.5,-23,-22.5
2104,AU_project,au_887,126.5,127,-23,-22.5
2105,AU_project,au_888,127,127.5,-23,-22.5
2106,AU_project,au_889,127.5,128,-23,-22.5
2107,AU_project,au_890,128,128.5,-23,-22.5
2108,AU_project,au_891,128.5,129,-23,-22.5
2109,AU_project,au_892,129,129.5,-23,-22.5
2110,AU_project,au_893,129.5,130,-23,-22.5
2111,AU_project,au_894,130,130.5,-23,-22.5
2112,AU_project,au_895,130.5,131,-23,-22.5
2113,AU_project,au_896,131,131.5,-23,-22.5
2114,AU_project,au_897,131.5,132,-23,-22.5
2115,AU_project,au_898,132,132.5,-23,-22.5
2116,AU_project,au_899,132.5,133,-23,-22.5
2117,AU_project,au_900,133,133.5,-23,-22.5
2118,AU_project,au_901,133.5,134,-23,-22.5
2119,AU_project,au_902,134,134.5,-23,-22.5
2120,AU_project,au_903,134.5,135,-23,-22.5
2121,AU_project,au_904,135,135.5,-23,-22.5
2122,AU_project,au_905,135.5,136,-23,-22.5
2123,AU_project,au_906,136,136.5,-23,-22.5
2124,AU_project,au_907,136.5,137,-23,-22.5
2125,AU_project,au_908,137,137.5,-23,-22.5
2126,AU_project,au_909,137.5,138,-23,-22.5
2127,AU_project,au_910,138,138.5,-23,-22.5
2128,AU_project,au_911,138.5,139,-23,-22.5
2129,AU_project,au_912,139,139.5,-23,-22.5
2130,AU_project,au_913,139.5,140,-23,-22.5
2131,AU_project,au_914,140,140.5,-23,-22.5
2132,AU_project,au_915,140.5,141,-23,-22.5
2133,AU_project,au_916,141,141.5,-23,-22.5
2134,AU_project,au_917,141.5,142,-23,-22.5
2135,AU_project,au_918,142,142.5,-23,-22.5
2136,AU_project,au_919,142.5,143,-23,-22.5
2137,AU_project,au_920,143,143.5,-23,-22.5
2138,AU_project,au_921,143.5,144,-23,-22.5
2139,AU_project,au_922,144,144.5,-23,-22.5
2140,AU_project,au_923,144.5,145,-23,-22.5
2141,AU_project,au_924,145,145.5,-23,-22.5
2142,AU_project,au_925,145.5,146,-23,-22.5
2143,AU_project,au_926,146,146.5,-23,-22.5
2144,AU_project,au_927,146.5,147,-23,-22.5
2145,AU_project,au_928,147,147.5,-23,-22.5
2146,AU_project,au_929,147.5,148,-23,-22.5
2147,AU_project,au_930,148,148.5,-23,-22.5
2148,AU_project,au_931,148.5,149,-23,-22.5
2149,AU_project,au_932,149,149.5,-23,-22.5
2150,AU_project,au_933,149.5,150,-23,-22.5
2151,AU_project,au_934,150,150.5,-23,-22.5
2152,AU_project,au_935,150.5,151,-23,-22.5
2161,AU_project,au_936,113.5,114,-23.5,-23
2162,AU_project,au_937,114,114.5,-23.5,-23
2163,AU_project,au_938,114.5,115,-23.5,-23
2164,AU_project,au_939,115,115.5,-23.5,-23
2165,AU_project,au_940,115.5,116,-23.5,-23
2166,AU_project,au_941,116,116.5,-23.5,-23
2167,AU_project,au_942,116.5,117,-23.5,-23
2168,AU_project,au_943,117,117.5,-23.5,-23
2169,AU_project,au_944,117.5,118,-23.5,-23
2170,AU_project,au_945,118,118.5,-23.5,-23
2171,AU_project,au_946,118.5,119,-23.5,-23
2172,AU_project,au_947,119,119.5,-23.5,-23
2173,AU_project,au_948,119.5,120,-23.5,-23
2174,AU_project,au_949,120,120.5,-23.5,-23
2175,AU_project,au_950,120.5,121,-23.5,-23
2176,AU_project,au_951,121,121.5,-23.5,-23
2177,AU_project,au_952,121.5,122,-23.5,-23
2178,AU_project,au_953,122,122.5,-23.5,-23
2179,AU_project,au_954,122.5,123,-23.5,-23
2180,AU_project,au_955,123,123.5,-23.5,-23
2181,AU_project,au_956,123.5,124,-23.5,-23
2182,AU_project,au_957,124,124.5,-23.5,-23
2183,AU_project,au_958,124.5,125,-23.5,-23
2184,AU_project,au_959,125,125.5,-23.5,-23
2185,AU_project,au_960,125.5,126,-23.5,-23
2186,AU_project,au_961,126,126.5,-23.5,-23
2187,AU_project,au_962,126.5,127,-23.5,-23
2188,AU_project,au_963,127,127.5,-23.5,-23
2189,AU_project,au_964,127.5,128,-23.5,-23
2190,AU_project,au_965,128,128.5,-23.5,-23
2191,AU_project,au_966,128.5,129,-23.5,-23
2192,AU_project,au_967,129,129.5,-23.5,-23
2193,AU_project,au_968,129.5,130,-23.5,-23
2194,AU_project,au_969,130,130.5,-23.5,-23
2195,AU_project,au_970,130.5,131,-23.5,-23
2196,AU_project,au_971,131,131.5,-23.5,-23
2197,AU_project,au_972,131.5,132,-23.5,-23
2198,AU_project,au_973,132,132.5,-23.5,-23
2199,AU_project,au_974,132.5,133,-23.5,-23
2200,AU_project,au_975,133,133.5,-23.5,-23
2201,AU_project,au_976,133.5,134,-23.5,-23
2202,AU_project,au_977,134,134.5,-23.5,-23
2203,AU_project,au_978,134.5,135,-23.5,-23
2204,AU_project,au_979,135,135.5,-23.5,-23
2205,AU_project,au_980,135.5,136,-23.5,-23
2206,AU_project,au_981,136,136.5,-23.5,-23
2207,AU_project,au_982,136.5,137,-23.5,-23
2208,AU_project,au_983,137,137.5,-23.5,-23
2209,AU_project,au_984,137.5,138,-23.5,-23
2210,AU_project,au_985,138,138.5,-23.5,-23
2211,AU_project,au_986,138.5,139,-23.5,-23
2212,AU_project,au_987,139,139.5,-23.5,-23
2213,AU_project,au_988,139.5,140,-23.5,-23
2214,AU_project,au_989,140,140.5,-23.5,-23
2215,AU_project,au_990,140.5,141,-23.5,-23
2216,AU_project,au_991,141,141.5,-23.5,-23
2217,AU_project,au_992,141.5,142,-23.5,-23
2218,AU_project,au_993,142,142.5,-23.5,-23
2219,AU_project,au_994,142.5,143,-23.5,-23
2220,AU_project,au_995,143,143.5,-23.5,-23
2221,AU_project,au_996,143.5,144,-23.5,-23
2222,AU_project,au_997,144,144.5,-23.5,-23
2223,AU_project,au_998,144.5,145,-23.5,-23
2224,AU_project,au_999,145,145.5,-23.5,-23
2225,AU_project,au_1000,145.5,146,-23.5,-23
2226,AU_project,au_1001,146,146.5,-23.5,-23
2227,AU_project,au_1002,146.5,147,-23.5,-23
2228,AU_project,au_1003,147,147.5,-23.5,-23
2229,AU_project,au_1004,147.5,148,-23.5,-23
2230,AU_project,au_1005,148,148.5,-23.5,-23
2231,AU_project,au_1006,148.5,149,-23.5,-23
2232,AU_project,au_1007,149,149.5,-23.5,-23
2233,AU_project,au_1008,149.5,150,-23.5,-23
2234,AU_project,au_1009,150,150.5,-23.5,-23
2235,AU_project,au_1010,150.5,151,-23.5,-23
2244,AU_project,au_1011,113.5,114,-24,-23.5
2245,AU_project,au_1012,114,114.5,-24,-23.5
2246,AU_project,au_1013,114.5,115,-24,-23.5
2247,AU_project,au_1014,115,115.5,-24,-23.5
2248,AU_project,au_1015,115.5,116,-24,-23.5
2249,AU_project,au_1016,116,116.5,-24,-23.5
2250,AU_project,au_1017,116.5,117,-24,-23.5
2251,AU_project,au_1018,117,117.5,-24,-23.5
2252,AU_project,au_1019,117.5,118,-24,-23.5
2253,AU_project,au_1020,118,118.5,-24,-23.5
2254,AU_project,au_1021,118.5,119,-24,-23.5
2255,AU_project,au_1022,119,119.5,-24,-23.5
2256,AU_project,au_1023,119.5,120,-24,-23.5
2257,AU_project,au_1024,120,120.5,-24,-23.5
2258,AU_project,au_1025,120.5,121,-24,-23.5
2259,AU_project,au_1026,121,121.5,-24,-23.5
2260,AU_project,au_1027,121.5,122,-24,-23.5
2261,AU_project,au_1028,122,122.5,-24,-23.5
2262,AU_project,au_1029,122.5,123,-24,-23.5
2263,AU_project,au_1030,123,123.5,-24,-23.5
2264,AU_project,au_1031,123.5,124,-24,-23.5
2265,AU_project,au_1032,124,124.5,-24,-23.5
2266,AU_project,au_1033,124.5,125,-24,-23.5
2267,AU_project,au_1034,125,125.5,-24,-23.5
2268,AU_project,au_1035,125.5,126,-24,-23.5
2269,AU_project,au_1036,126,126.5,-24,-23.5
2270,AU_project,au_1037,126.5,127,-24,-23.5
2271,AU_project,au_1038,127,127.5,-24,-23.5
2272,AU_project,au_1039,127.5,128,-24,-23.5
2273,AU_project,au_1040,128,128.5,-24,-23.5
2274,AU_project,au_1041,128.5,129,-24,-23.5
2275,AU_project,au_1042,129,129.5,-24,-23.5
2276,AU_project,au_1043,129.5,130,-24,-23.5
2277,AU_project,au_1044,130,130.5,-24,-23.5
2278,AU_project,au_1045,130.5,131,-24,-23.5
2279,AU_project,au_1046,131,131.5,-24,-23.5
2280,AU_project,au_1047,131.5,132,-24,-23.5
2281,AU_project,au_1048,132,132.5,-24,-23.5
2282,AU_project,au_1049,132.5,133,-24,-23.5
2283,AU_project,au_1050,133,133.5,-24,-23.5
2284,AU_project,au_1051,133.5,134,-24,-23.5
2285,AU_project,au_1052,134,134.5,-24,-23.5
2286,AU_project,au_1053,134.5,135,-24,-23.5
2287,AU_project,au_1054,135,135.5,-24,-23.5
2288,AU_project,au_1055,135.5,136,-24,-23.5
2289,AU_project,au_1056,136,136.5,-24,-23.5
2290,AU_project,au_1057,136.5,137,-24,-23.5
2291,AU_project,au_1058,137,137.5,-24,-23.5
2292,AU_project,au_1059,137.5,138,-24,-23.5
2293,AU_project,au_1060,138,138.5,-24,-23.5
2294,AU_project,au_1061,138.5,139,-24,-23.5
2295,AU_project,au_1062,139,139.5,-24,-23.5
2296,AU_project,au_1063,139.5,140,-24,-23.5
2297,AU_project,au_1064,140,140.5,-24,-23.5
2298,AU_project,au_1065,140.5,141,-24,-23.5
2299,AU_project,au_1066,141,141.5,-24,-23.5
2300,AU_project,au_1067,141.5,142,-24,-23.5
2301,AU_project,au_1068,142,142.5,-24,-23.5
2302,AU_project,au_1069,142.5,143,-24,-23.5
2303,AU_project,au_1070,143,143.5,-24,-23.5
2304,AU_project,au_1071,143.5,144,-24,-23.5
